participant_id,trial_type,trial_index,age,gender,language,amE,comments,expression,choice,nResponse,cc
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,10,29,female,English,AmE,""":""n/a""}",be right,"No,",1,stole the money
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,11,29,female,English,AmE,""":""n/a""}",confess,"Yes, but",0,saw the murder
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,4,36,female,English,AmE,""":""""}",be right,"No,",1,stole the money
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,6,36,female,English,AmE,""":""""}",confirm,"No,",1,bought a new car
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,7,36,female,English,AmE,""":""""}",fnrrc,"No,",1,cheated on his wife
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,8,36,female,English,AmE,""":""""}",know,"No,",1,broke the plate
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,9,36,female,English,AmE,""":""""}",mnrrc,"No,",1,saw the murder
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,10,36,female,English,AmE,""":""""}",discover,"No,",1,lost his key
7dd66e35-f3a9-4aa1-89f7-a1713d9d55a8,survey-multi-choice,11,36,female,English,AmE,""":""""}",confess,"No,",1,ate the last cupcake
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,3,54,female,English,AmE,""":""""}",confess,"No,",1,broke the plate
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,5,54,female,English,AmE,""":""""}",know,"No,",1,cheated on his wife
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,6,54,female,English,AmE,""":""""}",discover,"No,",1,bought a new car
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,8,54,female,English,AmE,""":""""}",fnrrc,"No,",1,lost his key
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,9,54,female,English,AmE,""":""""}",confirm,"No,",1,stole the money
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,10,54,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,saw the murder
eea47553-5208-453f-b889-e0d4a0742860,survey-multi-choice,11,54,female,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,4,39,female,English,AmE,""":""""}",know,"No,",1,lost his key
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,5,39,female,English,AmE,""":""""}",confess,"Yes, but",0,broke the plate
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,7,39,female,English,AmE,""":""""}",confirm,"No,",1,cheated on his wife
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,8,39,female,English,AmE,""":""""}",discover,"No,",1,ate the last cupcake
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,9,39,female,English,AmE,""":""""}",mnrrc,"No,",1,stole the money
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,10,39,female,English,AmE,""":""""}",be right,"No,",1,saw the murder
821aed95-2c7e-4a1a-ac2f-e7ba589496cf,survey-multi-choice,11,39,female,English,AmE,""":""""}",fnrrc,"No,",1,bought a new car
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,3,52,male,English,AmE,""":""""}",mnrrc,"No,",1,cheated on his wife
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,5,52,male,English,AmE,""":""""}",discover,"No,",1,stole the money
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,7,52,male,English,AmE,""":""""}",know,"No,",1,lost his key
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,8,52,male,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,9,52,male,English,AmE,""":""""}",confirm,"No,",1,broke the plate
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,10,52,male,English,AmE,""":""""}",fnrrc,"No,",1,saw the murder
382f0701-97bf-4f6a-bfab-21d0b701ef02,survey-multi-choice,11,52,male,English,AmE,""":""""}",confess,"No,",1,bought a new car
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,3,48,female,English,AmE,""":""""}",discover,"Yes, but",0,bought a new car
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,4,48,female,English,AmE,""":""""}",confess,"Yes, but",0,cheated on his wife
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,5,48,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,ate the last cupcake
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,6,48,female,English,AmE,""":""""}",confirm,"Yes, but",0,saw the murder
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,7,48,female,English,AmE,""":""""}",know,"Yes, but",0,broke the plate
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,10,48,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,stole the money
97667d4a-737c-4fa0-b813-04778af81e06,survey-multi-choice,11,48,female,English,AmE,""":""""}",be right,"No,",1,lost his key
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,3,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",confirm,"No,",1,broke the plate
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,4,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",know,"No,",1,ate the last cupcake
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,5,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",be right,"No,",1,stole the money
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,6,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",mnrrc,"No,",1,lost his key
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,9,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",discover,"No,",1,saw the murder
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,10,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",fnrrc,"No,",1,cheated on his wife
e2b336e0-f50e-441c-b622-9c59ecf7bffb,survey-multi-choice,11,50,female,English,AmE,""":""Love this type of survey. Thanks!""}",confess,"No,",1,bought a new car
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,3,41,female,English,AmE,""":""""}",confess,"No,",1,cheated on his wife
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,4,41,female,English,AmE,""":""""}",discover,"No,",1,stole the money
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,5,41,female,English,AmE,""":""""}",be right,"No,",1,bought a new car
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,6,41,female,English,AmE,""":""""}",know,"No,",1,saw the murder
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,7,41,female,English,AmE,""":""""}",fnrrc,"No,",1,lost his key
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,9,41,female,English,AmE,""":""""}",confirm,"No,",1,broke the plate
3eecda79-9510-416d-bca5-58e1c361b20f,survey-multi-choice,10,41,female,English,AmE,""":""""}",mnrrc,"No,",1,ate the last cupcake
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,3,57,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,bought a new car
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,4,57,female,English,AmE,""":""""}",know,"Yes, but",0,ate the last cupcake
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,7,57,female,English,AmE,""":""""}",be right,"No,",1,saw the murder
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,8,57,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,broke the plate
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,9,57,female,English,AmE,""":""""}",confirm,"Yes, but",0,stole the money
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,10,57,female,English,AmE,""":""""}",confess,"No,",1,cheated on his wife
d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,survey-multi-choice,11,57,female,English,AmE,""":""""}",discover,"Yes, but",0,lost his key
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,4,67,female,English,AmE,""":""""}",know,"No,",1,broke the plate
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,5,67,female,English,AmE,""":""""}",discover,"No,",1,ate the last cupcake
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,6,67,female,English,AmE,""":""""}",be right,"No,",1,lost his key
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,7,67,female,English,AmE,""":""""}",fnrrc,"No,",1,cheated on his wife
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,9,67,female,English,AmE,""":""""}",confirm,"No,",1,stole the money
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,10,67,female,English,AmE,""":""""}",confess,"Yes, but",0,saw the murder
4ad81e1d-d2b8-436a-af03-82704fc4cada,survey-multi-choice,11,67,female,English,AmE,""":""""}",mnrrc,"No,",1,bought a new car
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,4,30,female,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,5,30,female,English,AmE,""":""""}",mnrrc,"No,",1,ate the last cupcake
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,6,30,female,English,AmE,""":""""}",confess,"No,",1,stole the money
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,7,30,female,English,AmE,""":""""}",discover,"No,",1,saw the murder
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,9,30,female,English,AmE,""":""""}",know,"No,",1,broke the plate
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,10,30,female,English,AmE,""":""""}",confirm,"No,",1,bought a new car
cada7e70-087e-44f7-b4f8-c45c90e87e87,survey-multi-choice,11,30,female,English,AmE,""":""""}",fnrrc,"No,",1,lost his key
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,3,44,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,ate the last cupcake
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,4,44,female,English,AmE,""":""""}",confirm,"No,",1,broke the plate
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,5,44,female,English,AmE,""":""""}",know,"No,",1,stole the money
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,6,44,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,saw the murder
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,8,44,female,English,AmE,""":""""}",confess,"No,",1,bought a new car
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,9,44,female,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
c8fb632a-c4ec-4e02-b46d-04aea2fdad90,survey-multi-choice,10,44,female,English,AmE,""":""""}",discover,"No,",1,lost his key
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,5,29,male,English,AmE,""":""""}",confirm,"Yes, but",0,saw the murder
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,6,29,male,English,AmE,""":""""}",mnrrc,"Yes, but",0,broke the plate
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,7,29,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,cheated on his wife
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,10,29,male,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,11,29,male,English,AmE,""":""""}",discover,"No,",1,lost his key
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,12,29,male,English,AmE,""":""""}",confess,"Yes, but",0,stole the money
524f952f-4075-43f0-85d5-679753040333,survey-multi-choice,13,29,male,English,AmE,""":""""}",know,"No,",1,bought a new car
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,3,62,female,English,AmE,""":""None""}",be right,"No,",1,bought a new car
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,5,62,female,English,AmE,""":""None""}",confirm,"No,",1,saw the murder
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,6,62,female,English,AmE,""":""None""}",know,"No,",1,lost his key
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,7,62,female,English,AmE,""":""None""}",mnrrc,"No,",1,ate the last cupcake
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,8,62,female,English,AmE,""":""None""}",fnrrc,"Yes, but",0,broke the plate
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,9,62,female,English,AmE,""":""None""}",discover,"No,",1,cheated on his wife
aa7beada-d6c1-4bd1-83f0-cdca531ccda2,survey-multi-choice,11,62,female,English,AmE,""":""None""}",confess,"Yes, but",0,stole the money
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,3,40,male,English,AmE,""":""""}",fnrrc,"No,",1,ate the last cupcake
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,4,40,male,English,AmE,""":""""}",know,"No,",1,saw the murder
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,6,40,male,English,AmE,""":""""}",discover,"No,",1,cheated on his wife
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,7,40,male,English,AmE,""":""""}",mnrrc,"No,",1,broke the plate
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,8,40,male,English,AmE,""":""""}",confess,"No,",1,bought a new car
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,10,40,male,English,AmE,""":""""}",be right,"No,",1,stole the money
f08ad51a-3fcd-4e28-8867-722b293efe89,survey-multi-choice,11,40,male,English,AmE,""":""""}",confirm,"No,",1,lost his key
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,4,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",discover,"No,",1,saw the murder
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,5,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",know,"Yes, but",0,bought a new car
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,6,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",confirm,"No,",1,stole the money
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,7,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",confess,"Yes, but",0,cheated on his wife
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,9,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",mnrrc,"Yes, but",0,ate the last cupcake
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,10,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",be right,"Yes, but",0,broke the plate
04dd0682-7dc4-463f-bfe8-c62d01b003f8,survey-multi-choice,11,59,female,English,AmE,""":""This was a fun study to take. One answer seemed more negative to me than the other so I changed my perspective. I prefer to look on the positive side.""}",fnrrc,"Yes, but",0,lost his key
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,4,43,female,English,AmE,""":""""}",discover,"No,",1,lost his key
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,5,43,female,English,AmE,""":""""}",know,"Yes, but",0,saw the murder
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,6,43,female,English,AmE,""":""""}",mnrrc,"No,",1,cheated on his wife
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,8,43,female,English,AmE,""":""""}",confess,"Yes, but",0,stole the money
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,9,43,female,English,AmE,""":""""}",fnrrc,"No,",1,bought a new car
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,10,43,female,English,AmE,""":""""}",be right,"No,",1,broke the plate
a0284f7d-77ad-4343-bb2e-4dc3d9150df1,survey-multi-choice,11,43,female,English,AmE,""":""""}",confirm,"No,",1,ate the last cupcake
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,3,45,female,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,4,45,female,English,AmE,""":""""}",fnrrc,"No,",1,lost his key
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,5,45,female,English,AmE,""":""""}",confess,"Yes, but",0,saw the murder
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,6,45,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,broke the plate
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,7,45,female,English,AmE,""":""""}",confirm,"Yes, but",0,ate the last cupcake
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,8,45,female,English,AmE,""":""""}",know,"No,",1,stole the money
c85387ab-3ff3-4e2c-a19e-2ac8e376c990,survey-multi-choice,10,45,female,English,AmE,""":""""}",discover,"No,",1,bought a new car
