response,participantID,age,gender,language,amE,comments,expression,cc
0.87,48,31,non-binary,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.14,48,31,non-binary,English,AmE,""":""""}",know,stole the money
0,10,52,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
0,10,52,female,English,AmE,""":""""}",controlGood,control
1,10,52,female,English,AmE,""":""""}",controlBad,control
0.6599999999999999,10,52,female,English,AmE,""":""""}",medial NRRC,broke the plate
0.18000000000000005,10,52,female,English,AmE,""":""""}",be right,cheated on his wife
0.41000000000000003,10,52,female,English,AmE,""":""""}",discover,saw the murder
0.31000000000000005,10,52,female,English,AmE,""":""""}",confirm,bought a new car
0.06999999999999995,10,52,female,English,AmE,""":""""}",know,lost his key
0.050000000000000044,10,52,female,English,AmE,""":""""}",confess,stole the money
0.06999999999999995,14,22,female,English,AmE,""":""""}",discover,bought a new car
0.06000000000000005,14,22,female,English,AmE,""":""""}",confess,cheated on his wife
1,14,22,female,English,AmE,""":""""}",controlBad,control
0.21999999999999997,14,22,female,English,AmE,""":""""}",medial NRRC,stole the money
0,14,22,female,English,AmE,""":""""}",controlGood,control
0.35,14,22,female,English,AmE,""":""""}",final NRRC,broke the plate
0,14,22,female,English,AmE,""":""""}",be right,ate the last cupcake
0.38,14,22,female,English,AmE,""":""""}",confirm,lost his key
0,14,22,female,English,AmE,""":""""}",know,saw the murder
1,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",controlBad,control
0.07999999999999996,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",discover,cheated on his wife
0.10999999999999999,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",final NRRC,saw the murder
0.010000000000000009,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",medial NRRC,ate the last cupcake
0.020000000000000018,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",be right,stole the money
0.06999999999999995,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",know,lost his key
0.06999999999999995,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",confess,bought a new car
0,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",controlGood,control
0.050000000000000044,19,77,male,English,AmE,""":""Most of he responses seemed natural to me but they all seemed to require further comment for explanation.""}",confirm,broke the plate
1,58,40,male,English,AmE,""":""""}",controlBad,control
0.17000000000000004,58,40,male,English,AmE,""":""""}",confess,ate the last cupcake
0.4,58,40,male,English,AmE,""":""""}",medial NRRC,bought a new car
0.13,58,40,male,English,AmE,""":""""}",know,broke the plate
0.22999999999999998,58,40,male,English,AmE,""":""""}",discover,cheated on his wife
0.07999999999999996,58,40,male,English,AmE,""":""""}",final NRRC,saw the murder
0.26,58,40,male,English,AmE,""":""""}",controlGood,control
0.10999999999999999,58,40,male,English,AmE,""":""""}",confirm,stole the money
0.08999999999999997,58,40,male,English,AmE,""":""""}",be right,lost his key
0,74,44,female,English,AmE,""":""""}",final NRRC,stole the money
0.19999999999999996,74,44,female,English,AmE,""":""""}",confess,lost his key
0.09999999999999998,74,44,female,English,AmE,""":""""}",be right,ate the last cupcake
0.20999999999999996,74,44,female,English,AmE,""":""""}",discover,cheated on his wife
0,74,44,female,English,AmE,""":""""}",controlGood,control
1,74,44,female,English,AmE,""":""""}",controlBad,control
0,74,44,female,English,AmE,""":""""}",know,broke the plate
0,74,44,female,English,AmE,""":""""}",confirm,bought a new car
0,74,44,female,English,AmE,""":""""}",medial NRRC,saw the murder
0.41000000000000003,46,32,male,English,AmE,""":""""}",know,bought a new car
0.30000000000000004,46,32,male,English,AmE,""":""""}",discover,broke the plate
0.47,46,32,male,English,AmE,""":""""}",confess,stole the money
0.92,46,32,male,English,AmE,""":""""}",controlBad,control
0.56,46,32,male,English,AmE,""":""""}",final NRRC,saw the murder
0.27,46,32,male,English,AmE,""":""""}",be right,cheated on his wife
0.42000000000000004,46,32,male,English,AmE,""":""""}",confirm,lost his key
0.31999999999999995,46,32,male,English,AmE,""":""""}",controlGood,control
0.33999999999999997,46,32,male,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.35,4,51,female,English,AmE,""":""""}",confirm,stole the money
0.20999999999999996,4,51,female,English,AmE,""":""""}",confess,broke the plate
0.36,4,51,female,English,AmE,""":""""}",be right,ate the last cupcake
0.22999999999999998,4,51,female,English,AmE,""":""""}",know,lost his key
0.76,4,51,female,English,AmE,""":""""}",discover,saw the murder
0.69,4,51,female,English,AmE,""":""""}",medial NRRC,cheated on his wife
0.13,4,51,female,English,AmE,""":""""}",controlGood,control
1,4,51,female,English,AmE,""":""""}",controlBad,control
0.26,4,51,female,English,AmE,""":""""}",final NRRC,bought a new car
0,35,22,female,English,AmE,""":""""}",confess,bought a new car
0,35,22,female,English,AmE,""":""""}",discover,lost his key
0.18000000000000005,35,22,female,English,AmE,""":""""}",be right,stole the money
0.22999999999999998,35,22,female,English,AmE,""":""""}",final NRRC,cheated on his wife
1,35,22,female,English,AmE,""":""""}",controlBad,control
0,35,22,female,English,AmE,""":""""}",confirm,broke the plate
0.06999999999999995,35,22,female,English,AmE,""":""""}",controlGood,control
0.35,35,22,female,English,AmE,""":""""}",know,saw the murder
0.14,35,22,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.39,42,19,female,English,AmE,""":""""}",confess,cheated on his wife
0.43000000000000005,42,19,female,English,AmE,""":""""}",final NRRC,broke the plate
0.32999999999999996,42,19,female,English,AmE,""":""""}",know,ate the last cupcake
0.22999999999999998,42,19,female,English,AmE,""":""""}",be right,saw the murder
0.07999999999999996,42,19,female,English,AmE,""":""""}",controlGood,control
0.44999999999999996,42,19,female,English,AmE,""":""""}",discover,lost his key
0.43999999999999995,42,19,female,English,AmE,""":""""}",confirm,stole the money
1,42,19,female,English,AmE,""":""""}",controlBad,control
0.36,42,19,female,English,AmE,""":""""}",medial NRRC,bought a new car
0,75,41,female,English,AmE,""":""""}",medial NRRC,cheated on his wife
0,75,41,female,English,AmE,""":""""}",be right,stole the money
0,75,41,female,English,AmE,""":""""}",confess,saw the murder
0,75,41,female,English,AmE,""":""""}",know,ate the last cupcake
1,75,41,female,English,AmE,""":""""}",controlBad,control
0,75,41,female,English,AmE,""":""""}",final NRRC,lost his key
0,75,41,female,English,AmE,""":""""}",controlGood,control
0,75,41,female,English,AmE,""":""""}",discover,broke the plate
0,75,41,female,English,AmE,""":""""}",confirm,bought a new car
0,55,34,female,English,AmE,""":""""}",be right,bought a new car
0,55,34,female,English,AmE,""":""""}",controlGood,control
0.32999999999999996,55,34,female,English,AmE,""":""""}",confirm,lost his key
1,55,34,female,English,AmE,""":""""}",controlBad,control
0.14,55,34,female,English,AmE,""":""""}",confess,stole the money
0,55,34,female,English,AmE,""":""""}",discover,saw the murder
0.26,55,34,female,English,AmE,""":""""}",medial NRRC,broke the plate
0,55,34,female,English,AmE,""":""""}",know,cheated on his wife
0.22999999999999998,55,34,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
1,70,52,female,English,AmE,""":""""}",controlBad,control
0.09999999999999998,70,52,female,English,AmE,""":""""}",know,saw the murder
0,70,52,female,English,AmE,""":""""}",be right,ate the last cupcake
0.19999999999999996,70,52,female,English,AmE,""":""""}",confirm,lost his key
0,70,52,female,English,AmE,""":""""}",controlGood,control
0.010000000000000009,70,52,female,English,AmE,""":""""}",discover,cheated on his wife
0,70,52,female,English,AmE,""":""""}",confess,broke the plate
0.38,70,52,female,English,AmE,""":""""}",final NRRC,bought a new car
0.24,70,52,female,English,AmE,""":""""}",medial NRRC,stole the money
0.12,39,48,male,English,AmE,""":""""}",be right,broke the plate
0.15000000000000002,39,48,male,English,AmE,""":""""}",medial NRRC,bought a new car
0.14,39,48,male,English,AmE,""":""""}",discover,lost his key
0.13,39,48,male,English,AmE,""":""""}",know,saw the murder
0.13,39,48,male,English,AmE,""":""""}",final NRRC,stole the money
0.12,39,48,male,English,AmE,""":""""}",confirm,ate the last cupcake
1,39,48,male,English,AmE,""":""""}",controlBad,control
0.15000000000000002,39,48,male,English,AmE,""":""""}",controlGood,control
0.15000000000000002,39,48,male,English,AmE,""":""""}",confess,cheated on his wife
0,66,49,female,English,AmE,""":""""}",be right,ate the last cupcake
0,66,49,female,English,AmE,""":""""}",discover,stole the money
1,66,49,female,English,AmE,""":""""}",controlBad,control
0,66,49,female,English,AmE,""":""""}",controlGood,control
0.13,66,49,female,English,AmE,""":""""}",confirm,saw the murder
0.06999999999999995,66,49,female,English,AmE,""":""""}",medial NRRC,cheated on his wife
0.12,66,49,female,English,AmE,""":""""}",final NRRC,lost his key
0.18000000000000005,66,49,female,English,AmE,""":""""}",confess,bought a new car
0.16000000000000003,66,49,female,English,AmE,""":""""}",know,broke the plate
0.74,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",discover,saw the murder
0.6,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",final NRRC,broke the plate
0.6,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",know,ate the last cupcake
0.63,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",confirm,cheated on his wife
1,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",controlBad,control
0.36,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",medial NRRC,bought a new car
0.5900000000000001,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",confess,lost his key
0.17000000000000004,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",controlGood,control
0.31999999999999995,65,49,male,English,AmE,""":""Thank you for the opportunity to participate in this study.  I chose closer to unnatural for most of the responses because rejections are rarely so black in white.  Generally, in a lot of conversations, there is some type of filler so as not to offend.  Even if the rejection is correct, in this study, they don't sound real world.""}",be right,stole the money
0,77,30,female,English,AmE,""":""N/A""}",controlGood,control
0.07999999999999996,77,30,female,English,AmE,""":""N/A""}",final NRRC,cheated on his wife
1,77,30,female,English,AmE,""":""N/A""}",controlBad,control
0,77,30,female,English,AmE,""":""N/A""}",confess,lost his key
0.10999999999999999,77,30,female,English,AmE,""":""N/A""}",confirm,ate the last cupcake
0,77,30,female,English,AmE,""":""N/A""}",know,saw the murder
0.020000000000000018,77,30,female,English,AmE,""":""N/A""}",discover,stole the money
0.07999999999999996,77,30,female,English,AmE,""":""N/A""}",be right,broke the plate
0.5900000000000001,77,30,female,English,AmE,""":""N/A""}",medial NRRC,bought a new car
0,21,26,female,English,AmE,""":""""}",controlGood,control
0.91,21,26,female,English,AmE,""":""""}",know,lost his key
1,21,26,female,English,AmE,""":""""}",controlBad,control
0,21,26,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.49,21,26,female,English,AmE,""":""""}",final NRRC,saw the murder
0.25,21,26,female,English,AmE,""":""""}",confirm,stole the money
0.36,21,26,female,English,AmE,""":""""}",be right,bought a new car
0.07999999999999996,21,26,female,English,AmE,""":""""}",discover,broke the plate
0.43000000000000005,21,26,female,English,AmE,""":""""}",confess,cheated on his wife
0,41,48,male,English,AmE,""":""""}",know,ate the last cupcake
0,41,48,male,English,AmE,""":""""}",medial NRRC,lost his key
0,41,48,male,English,AmE,""":""""}",confirm,broke the plate
0,41,48,male,English,AmE,""":""""}",confess,bought a new car
0,41,48,male,English,AmE,""":""""}",be right,stole the money
0,41,48,male,English,AmE,""":""""}",final NRRC,cheated on his wife
0,41,48,male,English,AmE,""":""""}",controlGood,control
0.020000000000000018,41,48,male,English,AmE,""":""""}",discover,saw the murder
1,41,48,male,English,AmE,""":""""}",controlBad,control
0.73,3,34,female,English,AmE,""":""""}",final NRRC,cheated on his wife
0.65,3,34,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.06000000000000005,3,34,female,English,AmE,""":""""}",controlGood,control
0.79,3,34,female,English,AmE,""":""""}",confess,stole the money
0.18999999999999995,3,34,female,English,AmE,""":""""}",know,lost his key
0.06999999999999995,3,34,female,English,AmE,""":""""}",be right,bought a new car
1,3,34,female,English,AmE,""":""""}",controlBad,control
0.07999999999999996,3,34,female,English,AmE,""":""""}",confirm,broke the plate
0.18999999999999995,3,34,female,English,AmE,""":""""}",discover,saw the murder
0.17000000000000004,43,36,male,English,AmE,""":""""}",controlGood,control
0.35,43,36,male,English,AmE,""":""""}",be right,stole the money
0.29000000000000004,43,36,male,English,AmE,""":""""}",know,bought a new car
1,43,36,male,English,AmE,""":""""}",controlBad,control
0.26,43,36,male,English,AmE,""":""""}",confirm,ate the last cupcake
0.18999999999999995,43,36,male,English,AmE,""":""""}",confess,cheated on his wife
0.32999999999999996,43,36,male,English,AmE,""":""""}",medial NRRC,lost his key
0.27,43,36,male,English,AmE,""":""""}",discover,broke the plate
0.39,43,36,male,English,AmE,""":""""}",final NRRC,saw the murder
0.6699999999999999,79,18,male,English,AmE,""":""""}",discover,broke the plate
0.77,79,18,male,English,AmE,""":""""}",final NRRC,ate the last cupcake
1,79,18,male,English,AmE,""":""""}",controlBad,control
0.22999999999999998,79,18,male,English,AmE,""":""""}",medial NRRC,saw the murder
0.24,79,18,male,English,AmE,""":""""}",know,stole the money
0.010000000000000009,79,18,male,English,AmE,""":""""}",confirm,cheated on his wife
0.12,79,18,male,English,AmE,""":""""}",be right,bought a new car
0,79,18,male,English,AmE,""":""""}",controlGood,control
0.14,79,18,male,English,AmE,""":""""}",confess,lost his key
0.33999999999999997,20,51,female,English,AmE,""":""""}",be right,bought a new car
0.43000000000000005,20,51,female,English,AmE,""":""""}",final NRRC,lost his key
0,20,51,female,English,AmE,""":""""}",discover,ate the last cupcake
0,20,51,female,English,AmE,""":""""}",know,cheated on his wife
0.4,20,51,female,English,AmE,""":""""}",confirm,broke the plate
1,20,51,female,English,AmE,""":""""}",controlBad,control
0,20,51,female,English,AmE,""":""""}",confess,stole the money
0.31000000000000005,20,51,female,English,AmE,""":""""}",medial NRRC,saw the murder
0,20,51,female,English,AmE,""":""""}",controlGood,control
0.6699999999999999,69,35,female,English,AmE,""":""""}",know,saw the murder
0.25,69,35,female,English,AmE,""":""""}",discover,bought a new car
0.41000000000000003,69,35,female,English,AmE,""":""""}",be right,broke the plate
0.44999999999999996,69,35,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.21999999999999997,69,35,female,English,AmE,""":""""}",final NRRC,lost his key
0.35,69,35,female,English,AmE,""":""""}",confirm,stole the money
0.35,69,35,female,English,AmE,""":""""}",confess,cheated on his wife
0.12,69,35,female,English,AmE,""":""""}",controlGood,control
1,69,35,female,English,AmE,""":""""}",controlBad,control
0.6699999999999999,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",know,lost his key
0.76,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",confirm,saw the murder
0.35,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",controlGood,control
0.65,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",confess,bought a new car
0.62,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",medial NRRC,ate the last cupcake
0.6799999999999999,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",be right,stole the money
0.32999999999999996,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",final NRRC,broke the plate
0.61,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",discover,cheated on his wife
0.99,40,65,female,English,AmE,""":""The word NATURAL was a bit difficult follow and or understand.  I wasn't exactly sure what was intended.  ""}",controlBad,control
0.19999999999999996,52,23,female,English,AmE,""":""""}",medial NRRC,stole the money
0.18000000000000005,52,23,female,English,AmE,""":""""}",confess,cheated on his wife
0.6699999999999999,52,23,female,English,AmE,""":""""}",be right,ate the last cupcake
1,52,23,female,English,AmE,""":""""}",controlBad,control
0.28,52,23,female,English,AmE,""":""""}",final NRRC,saw the murder
0.29000000000000004,52,23,female,English,AmE,""":""""}",controlGood,control
0.26,52,23,female,English,AmE,""":""""}",discover,broke the plate
0.24,52,23,female,English,AmE,""":""""}",confirm,lost his key
0.20999999999999996,52,23,female,English,AmE,""":""""}",know,bought a new car
1,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",controlBad,control
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",confirm,stole the money
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",be right,bought a new car
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",confess,saw the murder
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",discover,ate the last cupcake
0.040000000000000036,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",final NRRC,lost his key
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",medial NRRC,broke the plate
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",know,cheated on his wife
0,28,44,male,English,AmE,""":""Thank you for allowing me to participate. I felt all, with the exception of one statement were natural responses. Best wishes in your research!""}",controlGood,control
0.88,29,29,male,English,AmE,""":""""}",confess,lost his key
0.7,29,29,male,English,AmE,""":""""}",be right,broke the plate
0.6699999999999999,29,29,male,English,AmE,""":""""}",know,saw the murder
0.81,29,29,male,English,AmE,""":""""}",medial NRRC,bought a new car
0.74,29,29,male,English,AmE,""":""""}",final NRRC,cheated on his wife
0.95,29,29,male,English,AmE,""":""""}",controlBad,control
0.28,29,29,male,English,AmE,""":""""}",controlGood,control
0.73,29,29,male,English,AmE,""":""""}",discover,ate the last cupcake
0.65,29,29,male,English,AmE,""":""""}",confirm,stole the money
0,63,22,male,English,AmE,""":""""}",confess,ate the last cupcake
0,63,22,male,English,AmE,""":""""}",controlGood,control
0,63,22,male,English,AmE,""":""""}",final NRRC,lost his key
0,63,22,male,English,AmE,""":""""}",confirm,cheated on his wife
1,63,22,male,English,AmE,""":""""}",controlBad,control
0,63,22,male,English,AmE,""":""""}",discover,saw the murder
0,63,22,male,English,AmE,""":""""}",be right,broke the plate
0,63,22,male,English,AmE,""":""""}",know,bought a new car
0,63,22,male,English,AmE,""":""""}",medial NRRC,stole the money
0.98,36,24,male,English,AmE,""":""""}",controlBad,control
0.14,36,24,male,English,AmE,""":""""}",controlGood,control
0.18000000000000005,36,24,male,English,AmE,""":""""}",final NRRC,stole the money
0.08999999999999997,36,24,male,English,AmE,""":""""}",know,broke the plate
0.13,36,24,male,English,AmE,""":""""}",confirm,ate the last cupcake
0.28,36,24,male,English,AmE,""":""""}",confess,saw the murder
0.39,36,24,male,English,AmE,""":""""}",medial NRRC,lost his key
0.25,36,24,male,English,AmE,""":""""}",discover,cheated on his wife
0.28,36,24,male,English,AmE,""":""""}",be right,bought a new car
